name,specialization,phone,rating,review_count,address,latitude,longitude,google_place_url,scraped_at
Al-Amin Electric Store,Electrician,+92512289344,4.3,,"
Shop 1 Block.62, I&T Centre, G-8/1 G 8/1 G-8, Islamabad, Pakistan",33.6888658,73.0511758,https://www.google.com/maps/place/Al-Amin+Electric+Store/data=!4m7!3m6!1s0x38dfbfc530ecbd5d:0x6ee6abf013df9c61!8m2!3d33.6888658!4d73.0511758!16s%2Fg%2F12mkz8jnh!19sChIJXb3sMMW_3zgRYZzfE_Cr5m4?authuser=0&hl=en&rclk=1,2026-05-21T19:41:12.801582
LIONS Home Tutors & Academy | Trained tutors for O/A level in Bahria,Tutor Academy,+923328200082,4.9,,"
7/11, H43H+G9P commercial. Plaza, 5 Road B, Bahria Town Phase V Phase 5 Bahria Town, Rawalpindi, 46220, Pakistan",33.555628,73.133485,https://www.google.com/maps/place/LIONS+Home+Tutors+%26+Academy+%7C+Trained+tutors+for+O%2FA+level+in+Bahria/data=!4m7!3m6!1s0x38dfeddcc72cf14b:0x7ab483e7fda94d0f!8m2!3d33.555628!4d73.133485!16s%2Fg%2F11f73zjm3m!19sChIJS_Esx9zt3zgRD02p_eeDtHo?authuser=0&hl=en&rclk=1,2026-05-21T19:45:59.947778
Expert Home Tutors and Home Tuition Islamabad,Tutor Academy,+923058882949,5.0,,"
Mehr Ali Rd, Street 73, F-11 Markaz F 11 Markaz F-11, Islamabad, 44000, Pakistan",33.6848751,72.988717,https://www.google.com/maps/place/Expert+Home+Tutors+and+Home+Tuition+Islamabad/data=!4m7!3m6!1s0x38dfbd7bc854b661:0xacebc9d3de3784cc!8m2!3d33.6848751!4d72.988717!16s%2Fg%2F11vf34gg3_!19sChIJYbZUyHu93zgRzIQ33tPJ66w?authuser=0&hl=en&rclk=1,2026-05-21T19:46:50.701294
House of Salons - F10 (Men’s & Women’s Hair & Beauty Salon),Beauty Parlor,+923001655518,4.5,,"
First Floor, Souk - Al - Hashir Plaza, Suite No. 1, F10 Markaz, F 10/4 F-10, Islamabad, 40000, Pakistan",33.6933549,73.013593,https://www.google.com/maps/place/House+of+Salons+-+F10+%28Men%E2%80%99s+%26+Women%E2%80%99s+Hair+%26+Beauty+Salon%29/data=!4m7!3m6!1s0x38dfbf8af04b3ee7:0xb01e91f8aaf5af80!8m2!3d33.6933549!4d73.013593!16s%2Fg%2F11n7jk70cv!19sChIJ5z5L8Iq_3zgRgK_1qviRHrA?authuser=0&hl=en&rclk=1,2026-05-21T19:54:08.307763
Eiman Beauty Salon,Beauty Parlor,+923366779977,4.8,,"
Flat no 5, First floor, Green plaza, near embalish bekrs, G-9 Markaz G 9 Markaz G-9, Islamabad, 44000, Pakistan",33.6902874,73.0329422,https://www.google.com/maps/place/Eiman+Beauty+Salon/data=!4m7!3m6!1s0x38dfbde38ad96ce1:0x803551d25cf45ae3!8m2!3d33.6902874!4d73.0329422!16s%2Fg%2F11rhwpqlkw!19sChIJ4WzZiuO93zgR41r0XNJRNYA?authuser=0&hl=en&rclk=1,2026-05-21T19:54:32.658364
Ishba's Beauty Lounge,Beauty Parlor,+92514861785,4.9,,"
Ground Floor, MB City Plaza, Markaz, behind D. Watson, I-8 Markaz I 8 Markaz I-8, Islamabad, 44000, Pakistan",33.6690848,73.0748477,https://www.google.com/maps/place/Ishba%27s+Beauty+Lounge/data=!4m7!3m6!1s0x38dfed91805a6dcd:0xd1b33d6e96f42928!8m2!3d33.6690848!4d73.0748477!16s%2Fg%2F11fn2hv_gv!19sChIJzW1agJHt3zgRKCn0lm49s9E?authuser=0&hl=en&rclk=1,2026-05-21T19:54:37.861132
The Hair Lounge,Beauty Parlor,+92519504288,4.8,,"
AHQ Officer Mess PAFSOM ARENA, E-9/1 E-9, Islamabad, 44000, Pakistan",33.7070351,73.0130512,https://www.google.com/maps/place/The+Hair+Lounge/data=!4m7!3m6!1s0x38dfbfcf59375347:0x843f1e9301119747!8m2!3d33.7070351!4d73.0130512!16s%2Fg%2F11y7kfv034!19sChIJR1M3Wc-_3zgRR5cRAZMeP4Q?authuser=0&hl=en&rclk=1,2026-05-21T19:54:48.467174
One Stop Auto Care. ون اسٹاپ آٹو کیئر,Car Mechanic,+923208844132,4.7,,"
MX2G+34C, One Stop Auto Care, shifted from G-8 to G-13/4 Street # 787, near Rayyan Marquee, Jan Market, G-12, 44000, Pakistan",33.6501997,72.9749842,https://www.google.com/maps/place/One+Stop+Auto+Care.+%D9%88%D9%86+%D8%A7%D8%B3%D9%B9%D8%A7%D9%BE+%D8%A2%D9%B9%D9%88+%DA%A9%DB%8C%D8%A6%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x38dfbfc49b1c2c75:0x9c21ce612b88e861!8m2!3d33.6501997!4d72.9749842!16s%2Fg%2F11f4qpg8fb!19sChIJdSwcm8S_3zgRYeiIK2HOIZw?authuser=0&hl=en&rclk=1,2026-05-21T19:56:52.417237
Liaquat Auto Workshop,Car Mechanic,+923024811370,5.0,,"
3, I-10/3 I 10/3 I-10, Islamabad, 67337, Pakistan",33.6537254,73.0424461,https://www.google.com/maps/place/Liaquat+Auto+Workshop/data=!4m7!3m6!1s0x38df9543731356e9:0xcae96413ba6131b2!8m2!3d33.6537254!4d73.0424461!16s%2Fg%2F11p0gvg1tk!19sChIJ6VYTc0OV3zgRsjFhuhNk6co?authuser=0&hl=en&rclk=1,2026-05-21T20:00:05.766182
Nazir Automobiles,Car Mechanic,+923345498494,4.2,,"
St 12, G-8/1 G 8/1 G-8, Islamabad, Pakistan",33.689571,73.0518845,https://www.google.com/maps/place/Nazir+Automobiles/data=!4m7!3m6!1s0x38dfbfd0022ba523:0xc2fc0cf843dacc79!8m2!3d33.689571!4d73.0518845!16s%2Fg%2F11cfb860d!19sChIJI6UrAtC_3zgReczaQ_gM_MI?authuser=0&hl=en&rclk=1,2026-05-21T20:01:28.220261
Auto ProCare,Car Mechanic,+923088556444,4.3,,"
Plot 89 Street 14, I-9/2 I 9/2 I-9, Islamabad, 44000, Pakistan",33.657827,73.0506886,https://www.google.com/maps/place/Auto+ProCare/data=!4m7!3m6!1s0x38df954a9d30d355:0xc4e4aa30c0d7aad1!8m2!3d33.657827!4d73.0506886!16s%2Fg%2F11k9l63p2h!19sChIJVdMwnUqV3zgR0arXwDCq5MQ?authuser=0&hl=en&rclk=1,2026-05-21T20:01:34.135189
Yaqoob Auto Workshop,Car Mechanic,,5.0,,"
Chanab Market, Unit 2 Street Number 35, G-7/1 G 7/1 G-7, Islamabad, 44000, Pakistan",33.7006833,73.0679442,https://www.google.com/maps/place/Yaqoob+Auto+Workshop/data=!4m7!3m6!1s0x38dfbf28dcffc6c3:0xb32a2864d3711dfe!8m2!3d33.7006833!4d73.0679442!16s%2Fg%2F11j85x2w4l!19sChIJw8b_3Ci_3zgR_h1x02QoKrM?authuser=0&hl=en&rclk=1,2026-05-21T20:01:52.501394
Usman Auto workshop,Car Mechanic,+923135138374,5.0,,"
I&T Center, Street 36, opposite nadra head office, G-10/4 G 10 Markaz G-10, Islamabad, Pakistan",33.6721484,73.0192653,https://www.google.com/maps/place/Usman+Auto+workshop/data=!4m7!3m6!1s0x38df953b56bedaff:0x95ec60ed81d45112!8m2!3d33.6721484!4d73.0192653!16s%2Fg%2F11kptjptqn!19sChIJ_9q-VjuV3zgRElHUge1g7JU?authuser=0&hl=en&rclk=1,2026-05-21T20:01:57.997551
Shahid Auto Workshop EFI,Car Mechanic,+923005812337,4.4,,"
Lehtrar Rd, Dar Ul Salam Colony Sudran Kalan, Islamabad, Pakistan",33.6318142,73.1284141,https://www.google.com/maps/place/Shahid+Auto+Workshop+EFI/data=!4m7!3m6!1s0x38dfeb0fb83b9c33:0x6f21ae814627bcfa!8m2!3d33.6318142!4d73.1284141!16s%2Fg%2F12mkw8gfp!19sChIJM5w7uA_r3zgR-rwnRoGuIW8?authuser=0&hl=en&rclk=1,2026-05-21T20:02:03.692862
DISCOUNT Tyres,Car Mechanic,+923330123124,4.4,,"
Office 11, 25، Huma Plaza، A.K.M AKM Fazl-ul-Haq Rd, Block B G 6/3 Blue Area, Islamabad, 44000, Pakistan",33.7234202,73.0839338,https://www.google.com/maps/place/DISCOUNT+Tyres/data=!4m7!3m6!1s0x38dfbf81610939bf:0xee7e59fde268370b!8m2!3d33.7234202!4d73.0839338!16s%2Fg%2F11b6rzkcx3!19sChIJvzkJYYG_3zgRCzdo4v1Zfu4?authuser=0&hl=en&rclk=1,2026-05-21T20:02:29.787429
Unique Carpenter,Carpenter,+923700968044,5.0,,+92 370 0968044,33.6161162,73.086108,https://www.google.com/maps/place/Unique+Carpenter/data=!4m7!3m6!1s0x29bff57e261bf21b:0xec7d68a0172a05b3!8m2!3d33.6161162!4d73.086108!16s%2Fg%2F11xsnspvcs!19sChIJG_IbJn71vykRswUqF6Bofew?authuser=0&hl=en&rclk=1,2026-05-21T20:02:53.850184
Rahimullah Carpenter,Carpenter,+923119197321,5.0,,+92 311 9197321,33.685482,73.1070312,https://www.google.com/maps/place/Rahimullah+Carpenter/data=!4m7!3m6!1s0x496b21f73e162d49:0x9c62604f5276bb11!8m2!3d33.685482!4d73.1070312!16s%2Fg%2F11xlf6051p!19sChIJSS0WPvcha0kREbt2Uk9gYpw?authuser=0&hl=en&rclk=1,2026-05-21T20:02:58.821719
Home Wood Craft,Carpenter,+923061562399,5.0,,"
Main GT Rd, opposite Bahria Garden city gate, Sector A DHA Phase II, Islamabad, 47500, Pakistan",33.5264087,73.1404944,https://www.google.com/maps/place/Home+Wood+Craft/data=!4m7!3m6!1s0x38dfeda7de8dd78b:0xd35c320609808b9f!8m2!3d33.5264087!4d73.1404944!16s%2Fg%2F11vy2c4q39!19sChIJi9eN3qft3zgRn4uACQYyXNM?authuser=0&hl=en&rclk=1,2026-05-21T20:03:33.767654
IM FURNITURE (home+office+outdoor),Carpenter,+923325585108,3.2,,"
Golra Furniture Market, Service Lane Golra Rd, near Master Dolce Vitae Showroom, H-13, Islamabad, 44000, Pakistan",33.6350167,72.9669728,https://www.google.com/maps/place/IM+FURNITURE+%28home%2Boffice%2Boutdoor%29/data=!4m7!3m6!1s0x38df970b088787b5:0x8ddcf7547b3940b8!8m2!3d33.6350167!4d72.9669728!16s%2Fg%2F11fn4hf9x7!19sChIJtYeHCAuX3zgRuEA5e1T33I0?authuser=0&hl=en&rclk=1,2026-05-21T20:04:03.727101
Malik Furniture,Carpenter,+923360000999,3.9,,"
opposit, Street 47, G-12/2 G-12, Islamabad, 44000, Pakistan",33.6694918,72.9865006,https://www.google.com/maps/place/Malik+Furniture/data=!4m7!3m6!1s0x38df97a94c070443:0x8305284989ad8ad4!8m2!3d33.6694918!4d72.9865006!16s%2Fg%2F11h8l5cs_v!19sChIJQwQHTKmX3zgR1IqtiUkoBYM?authuser=0&hl=en&rclk=1,2026-05-21T20:04:14.734756
FURNITECH Furnishers,Carpenter,+923025444487,4.7,,"
Umair Plaza, G.T. Rd, Islamabad, Pakistan",33.5225248,73.146917,https://www.google.com/maps/place/FURNITECH+Furnishers/data=!4m7!3m6!1s0x38df94e14d8e871f:0xef304125e9e9b21f!8m2!3d33.5225248!4d73.146917!16s%2Fg%2F11gfjw8ctf!19sChIJH4eOTeGU3zgRH7Lp6SVBMO8?authuser=0&hl=en&rclk=1,2026-05-21T20:04:50.298633
S Sardar Furniture,Carpenter,+923445880000,3.6,,"
43, street 6 Service road(Left, Gulberg Greens, Islamabad, Pakistan",33.5981624,73.1444276,https://www.google.com/maps/place/S+Sardar+Furniture/data=!4m7!3m6!1s0x38dfbf832e1c9f85:0xe663dd6e69a334cb!8m2!3d33.5981624!4d73.1444276!16s%2Fg%2F11bwywb1kv!19sChIJhZ8cLoO_3zgRyzSjaW7dY-Y?authuser=0&hl=en&rclk=1,2026-05-21T20:05:21.356452
Al Rehman Wood Works,Carpenter,+923335552285,5.0,,"
68 Street 6, G-15/4 G 15/4 G-15, Islamabad, Pakistan",33.6339028,72.9254735,https://www.google.com/maps/place/Al+Rehman+Wood+Works/data=!4m7!3m6!1s0x38df97001efb9cc9:0x7d4c5dd76d1614b9!8m2!3d33.6339028!4d72.9254735!16s%2Fg%2F11m63z042t!19sChIJyZz7HgCX3zgRuRQWbdddTH0?authuser=0&hl=en&rclk=1,2026-05-21T20:05:46.444227
Decent Wood Works,Carpenter,+923076751404,4.6,,"
Ghauri Town Phase 5-B Phase 5 Ghauri Town, Islamabad, Pakistan",33.6119262,73.1327477,https://www.google.com/maps/place/Decent+Wood+Works/data=!4m7!3m6!1s0x38dfebb7704db583:0x6717247770065d9f!8m2!3d33.6119262!4d73.1327477!16s%2Fg%2F11vlk0x7jt!19sChIJg7VNcLfr3zgRn10GcHckF2c?authuser=0&hl=en&rclk=1,2026-05-21T20:06:07.529402
Asif Wood Works,Carpenter,+923005737605,4.0,,"
Jaffar Chowk Street, Maira Jaffar, F-12, F-12, Islamabad, 44000, Pakistan",33.6724518,72.9834936,https://www.google.com/maps/place/Asif+Wood+Works/data=!4m7!3m6!1s0x38dfbdf9ba61a3e5:0x7951a34a35b905bc!8m2!3d33.6724518!4d72.9834936!16s%2Fg%2F12mkz5_sd!19sChIJ5aNhuvm93zgRvAW5NUqjUXk?authuser=0&hl=en&rclk=1,2026-05-21T20:06:12.099723
Wood Style Carpentery & Wood Works,Carpenter,,4.8,,"
11A, Garden, Near Jhangir Arcade, Civic Centre, Jinnah, Block A Jinnah Garden, Islamabad, Pakistan",33.5713514,73.1774262,https://www.google.com/maps/place/Wood+Style+Carpentery+%26+Wood+Works/data=!4m7!3m6!1s0x38dfed2cf088a875:0x87370f1e96691662!8m2!3d33.5713514!4d73.1774262!16s%2Fg%2F11y50x_2bv!19sChIJdaiI8Czt3zgRYhZplh4PN4c?authuser=0&hl=en&rclk=1,2026-05-21T20:06:16.877942
"Wood Art ,wood work, carpenter",Carpenter,+923068474425,5.0,,"
Tember market street no 2, main High Ct Rd, East Ridge, soan, Pakistan",33.5621275,73.0998566,"https://www.google.com/maps/place/Wood+Art+,wood+work,+carpenter/data=!4m7!3m6!1s0x38dfed7f56263249:0x3836ddbe0fd2f315!8m2!3d33.5621275!4d73.0998566!16s%2Fg%2F11r_thmr1c!19sChIJSTImVn_t3zgRFfPSD77dNjg?authuser=0&hl=en&rclk=1",2026-05-21T20:06:22.179612
Jugnoo Beauty Salon,Beauty Parlor,,4.0,,"
H4RP+8F4, Sector 2 Airport Employees CHS, Rawalpindi, Pakistan",33.59077,73.1362032,https://www.google.com/maps/place/Jugnoo+Beauty+Salon/data=!4m7!3m6!1s0x38dfec6292623487:0x3d2b19ea8fe960e7!8m2!3d33.59077!4d73.1362032!16s%2Fg%2F11hbnyl4x1!19sChIJhzRikmLs3zgR52Dpj-oZKz0?authuser=0&hl=en&rclk=1,2026-05-21T20:23:17.734183
Mechano Workshop,Car Mechanic,+923405523370,4.2,,"
Plot # 264, 3 Street 9, I-9/2 I 9/3 I-9, Islamabad, 44000, Pakistan",33.6586648,73.053876,https://www.google.com/maps/place/Mechano+Workshop/data=!4m7!3m6!1s0x38dfe9efd2584c59:0x5d138f329f9a8f77!8m2!3d33.6586648!4d73.053876!16s%2Fg%2F11xkdp8fxf!19sChIJWUxY0u_p3zgRd4-anzKPE10?authuser=0&hl=en&rclk=1,2026-05-21T20:28:11.400969
Pakistan auto workshop,Car Mechanic,,5.0,,"
M4GG+RR9, National Agricultural Research Center, Islamabad, Pakistan",33.67703,73.1271084,https://www.google.com/maps/place/Pakistan+auto+workshop/data=!4m7!3m6!1s0x38dfeb8bd9172d33:0x7448cc6ecdf8692b!8m2!3d33.67703!4d73.1271084!16s%2Fg%2F11kqgj2zw4!19sChIJMy0X2Yvr3zgRK2n4zW7MSHQ?authuser=0&hl=en&rclk=1,2026-05-21T20:28:26.282336
Car Mechanic Auto mechanic,Car Mechanic,+923486970063,4.8,,"
H3JX+Q8Q Hammad oil change, Raja zameer road, Ch. Jan Colony Dhok Chaudhrian, Rawalpindi, 20300, Pakistan",33.5819605,73.0983476,https://www.google.com/maps/place/Car+Mechanic+Auto+mechanic/data=!4m7!3m6!1s0x38dfebcb20ea8add:0xdba142f14e99de4!8m2!3d33.5819605!4d73.0983476!16s%2Fg%2F11hdnh0r67!19sChIJ3YrqIMvr3zgR5J3pFC8Uug0?authuser=0&hl=en&rclk=1,2026-05-21T20:28:36.923107
World Auto Workshop,Car Mechanic,+923465425786,5.0,,"
P33C+CC, G-7 Markaz G 7 Markaz G-7, Islamabad, Pakistan",33.7035935,73.0712264,https://www.google.com/maps/place/World+Auto+Workshop/data=!4m7!3m6!1s0x38dfbf2dcb7d69dd:0xbec5a4c7afe0b32d!8m2!3d33.7035935!4d73.0712264!16s%2Fg%2F11tftqby3q!19sChIJ3Wl9yy2_3zgRLbPgr8ekxb4?authuser=0&hl=en&rclk=1,2026-05-21T20:28:42.892183
Al-Asif Automobile Workshop,Car Mechanic,+923005515425,4.4,,"
Khadda Market, Shop 6 H-8 Block, G-7 Markaz G 7 Markaz G-7, Islamabad, 44000, Pakistan",33.7039038,73.0709045,https://www.google.com/maps/place/Al-Asif+Automobile+Workshop/data=!4m7!3m6!1s0x38dfbf93458844c5:0xab684de8f61b79ec!8m2!3d33.7039038!4d73.0709045!16s%2Fg%2F12mk_3b_g!19sChIJxUSIRZO_3zgR7Hkb9uhNaKs?authuser=0&hl=en&rclk=1,2026-05-21T20:28:54.227298
Plumbers castel hill,Plumber,+923021867765,4.9,,"
H, 9C Tipu Rd, Chaklala Cantt., Rawalpindi, 46000, Pakistan",33.6053032,73.0829675,https://www.google.com/maps/place/Plumbers+castel+hill/data=!4m7!3m6!1s0x38df959a917a6f97:0x699fab1913f1da31!8m2!3d33.6053032!4d73.0829675!16s%2Fg%2F11ryf8wvlf!19sChIJl296kZqV3zgRMdrxExmrn2k?authuser=0&hl=en&rclk=1,2026-05-21T20:32:54.561286
Ahsan Cooling center,AC Technician,+923358300687,3.9,,"
G3X4+9P6, Hill View Ln, Munawar Colony Rawalpindi, 46000, Pakistan",33.548412,73.0567737,https://www.google.com/maps/place/Ahsan+Cooling+center/data=!4m7!3m6!1s0x38df932cbb8731df:0x127bd9cc7127acc8!8m2!3d33.548412!4d73.0567737!16s%2Fg%2F11nc9tk6rx!19sChIJ3zGHuyyT3zgRyKwncczZexI?authuser=0&hl=en&rclk=1,2026-05-21T20:35:40.208722
Electrician,Electrician,+923066702703,4.8,,"
J3JJ+MJ2, St #3, Sadiqabad Rawalpindi, Pakistan",33.6316497,73.081502,https://www.google.com/maps/place/Electrician/data=!4m7!3m6!1s0x38df950f4fed5727:0x684d4134c1f7f2a3!8m2!3d33.6316497!4d73.081502!16s%2Fg%2F11lrwxygrc!19sChIJJ1ftTw-V3zgRo_L3wTRBTWg?authuser=0&hl=en&rclk=1,2026-05-21T20:37:58.601641
Gulzar Electric Store,Electrician,+92515531697,3.8,,"
H-24, main Murree Rd, near St Patrick school, Aryaa Mohalla Naya Mohalla, Rawalpindi, 46000, Pakistan",33.6083186,73.0653044,https://www.google.com/maps/place/Gulzar+Electric+Store/data=!4m7!3m6!1s0x38df94bd7299bf9f:0x9cc3364721c3ddcf!8m2!3d33.6083186!4d73.0653044!16s%2Fg%2F12mkwhmk2!19sChIJn7-Zcr2U3zgRz93DIUc2w5w?authuser=0&hl=en&rclk=1,2026-05-21T20:38:29.260315
Oxford Home Tutors & Academy,Tutor Academy,+923128761789,5.0,,"
20-B Murree Rd, B-Block Block B Satellite Town, Rawalpindi, 46000, Pakistan",33.6371596,73.0715444,https://www.google.com/maps/place/Oxford+Home+Tutors+%26+Academy/data=!4m7!3m6!1s0x38df95f7285afbcd:0x5a3b9170410f6075!8m2!3d33.6371596!4d73.0715444!16s%2Fg%2F11pl6hx3vr!19sChIJzftaKPeV3zgRdWAPQXCRO1o?authuser=0&hl=en&rclk=1,2026-05-21T20:40:12.456647
Oxford Home Tutors & Academy,Tutor Academy,+923318450551,4.9,,"
House No. 75-A,Block A,Satellite Town Rehmanabad Rawalpindi, rawalpindi, 46000, A, Block A Satellite Town, Rawalpindi, 46300, Pakistan",33.6370666,73.0777311,https://www.google.com/maps/place/Oxford+Home+Tutors+%26+Academy/data=!4m7!3m6!1s0x38df95066ae6ebcf:0x2720653d964125d0!8m2!3d33.6370666!4d73.0777311!16s%2Fg%2F11t4y1qgyr!19sChIJz-vmagaV3zgR0CVBlj1lICc?authuser=0&hl=en&rclk=1,2026-05-21T20:40:27.029639
female home tutors & Academy,Tutor Academy,+923345031453,4.9,,"
D364, D Block Block D Satellite Town, Rawalpindi, 44000, Pakistan",33.6409664,73.0724242,https://www.google.com/maps/place/female+home+tutors+%26+Academy/data=!4m7!3m6!1s0x38df956dad0aa411:0xe26cf09dca102c36!8m2!3d33.6409664!4d73.0724242!16s%2Fg%2F11trjxtz7g!19sChIJEaQKrW2V3zgRNiwQyp3wbOI?authuser=0&hl=en&rclk=1,2026-05-21T20:40:51.333351
Oxford Home Tutors & Academy Rawalpindi,Tutor Academy,+923318450551,4.8,,"
Airport Housing Society Rd, Gulzar-e-Quaid Gulzar e Quaid, Rawalpindi, 46000, Pakistan",33.5850692,73.1196739,https://www.google.com/maps/place/Oxford+Home+Tutors+%26+Academy+Rawalpindi/data=!4m7!3m6!1s0x38dfedecf40c4fdb:0x63ee5afbf29aa1f4!8m2!3d33.5850692!4d73.1196739!16s%2Fg%2F11s0vl5zz2!19sChIJ208M9Ozt3zgR9KGa8vta7mM?authuser=0&hl=en&rclk=1,2026-05-21T20:40:56.464407
Tutors house (home tutoring Services) Rawalpindi/Islamabad,Tutor Academy,+923369909272,4.7,,"
Block A, House no 175 E Sector 4, 4 St. 9, Airport Society, Rawalpindi, 46222, Pakistan",33.5857447,73.1193053,https://www.google.com/maps/place/Tutors+house+%28home+tutoring+Services%29+Rawalpindi%2FIslamabad/data=!4m7!3m6!1s0x38dfed060604c251:0x37b82ac8f7aba1f2!8m2!3d33.5857447!4d73.1193053!16s%2Fg%2F11sv12rv84!19sChIJUcIEBgbt3zgR8qGr98gquDc?authuser=0&hl=en&rclk=1,2026-05-21T20:41:16.703609
LIONS Home Tutors & Academy,Tutor Academy,+923328200082,4.8,,"
Office 1, 2nd Floor, Plaza 51, Linear Commercial, Bahria Town Phase 8 G423+5GC Rawalpindi, Pakistan 8, Sector E Islamabad, 46220, Pakistan",33.5004375,73.1038125,https://www.google.com/maps/place/LIONS+Home+Tutors+%26+Academy/data=!4m7!3m6!1s0x38dfbfb0f97f82ab:0xbe82ecce009af225!8m2!3d33.5004375!4d73.1038125!16s%2Fg%2F11fy93dgh9!19sChIJq4J_-bC_3zgRJfKaAM7sgr4?authuser=0&hl=en&rclk=1,2026-05-21T20:41:36.076717
Educationist Home Tutors & care System,Tutor Academy,+923328882101,5.0,,"
P-114-A Asghar Mall Rd, Kartar Pura, Rawalpindi, 46040, Pakistan",33.6281649,73.0632216,https://www.google.com/maps/place/Educationist+Home+Tutors+%26+care+System/data=!4m7!3m6!1s0x38df959dfaab9839:0x15515eb4fae0f252!8m2!3d33.6281649!4d73.0632216!16s%2Fg%2F11vj7rlgh5!19sChIJOZir-p2V3zgRUvLg-rReURU?authuser=0&hl=en&rclk=1,2026-05-21T20:41:41.297471
Online Tutor,Tutor Academy,+923109460254,5.0,,"
J376+P2G, Committe Chowk, Rawalpindi, 46000, Pakistan",33.6143115,73.0600815,https://www.google.com/maps/place/Online+Tutor/data=!4m7!3m6!1s0x38df95001f35d629:0xed346b909579136!8m2!3d33.6143115!4d73.0600815!16s%2Fg%2F11vr9fb485!19sChIJKdY1HwCV3zgRNpFXCblG0w4?authuser=0&hl=en&rclk=1,2026-05-21T20:42:07.874124
Fast tutor Academy,Tutor Academy,+923303860016,,,"
H4RJ+3W9, Sector 1 Airport Housing society, Rawalpindi, 46000, Pakistan",33.5901625,73.1323456,https://www.google.com/maps/place/Fast+tutor+Academy/data=!4m7!3m6!1s0xa5e2b84a81fddeb:0xe77e6890dcbc94ef!8m2!3d33.5901625!4d73.1323456!16s%2Fg%2F11tcryqz1q!19sChIJ690fqIQrXgoR75S83JBofuc?authuser=0&hl=en&rclk=1,2026-05-21T20:42:17.551064
Real Home Tutors and Science Academy,Tutor Academy,+923355371987,,,+92 335 5371987,33.623808,73.0512168,https://www.google.com/maps/place/Real+Home+Tutors+and+Science+Academy/data=!4m7!3m6!1s0x4259defc06227d0d:0xa339d4dac8b1d54e!8m2!3d33.623808!4d73.0512168!16s%2Fg%2F11y5w5t8g_!19sChIJDX0iBvzeWUIRTtWxyNrUOaM?authuser=0&hl=en&rclk=1,2026-05-21T20:42:36.454435
Scholars Tutor,Tutor Academy,+923122839663,5.0,,"
313 Central Ave, Pakistan Town Phase 1 Pakistan Town, Islamabad, Pakistan",33.5757671,73.1439673,https://www.google.com/maps/place/Scholars+Tutor/data=!4m7!3m6!1s0xaf1301f0d18d1459:0x467a8e6ee21c6c9e!8m2!3d33.5757671!4d73.1439673!16s%2Fg%2F11v3jsw72y!19sChIJWRSN0fABE68Rnmwc4m6OekY?authuser=0&hl=en&rclk=1,2026-05-21T20:42:42.136672
Online English Tutor,Tutor Academy,+923341974097,5.0,,Open 24 hours,33.6487482,73.1105928,https://www.google.com/maps/place/Online+English+Tutor/data=!4m7!3m6!1s0x82e83d08b193a53b:0x9f90aeb48c005149!8m2!3d33.6487482!4d73.1105928!16s%2Fg%2F11wc4jzsty!19sChIJO6WTsQg96IIRSVEAjLSukJ8?authuser=0&hl=en&rclk=1,2026-05-21T20:42:46.974378
Live Tuition Academy,Tutor Academy,+923363315331,4.7,,"
Commercial Market Rd, B-Block Block B Satellite Town, Rawalpindi, 46300, Pakistan",33.6347728,73.0708759,https://www.google.com/maps/place/Live+Tuition+Academy/data=!4m7!3m6!1s0x38df952275e66f6d:0x7bf62582c3c3a600!8m2!3d33.6347728!4d73.0708759!16s%2Fg%2F11j54nbj6g!19sChIJbW_mdSKV3zgRAKbDw4Il9ns?authuser=0&hl=en&rclk=1,2026-05-21T20:44:02.691059
Education Tower Academy,Tutor Academy,+923355733384,5.0,,"
Office no. 312, Pak Tower, Range Rd, Afzal Town, Rawalpindi, 46000, Pakistan",33.5983442,73.0219656,https://www.google.com/maps/place/Education+Tower+Academy/data=!4m7!3m6!1s0x38df9533585e6023:0x1f21d75f6b0d340e!8m2!3d33.5983442!4d73.0219656!16s%2Fg%2F11vjrryb6c!19sChIJI2BeWDOV3zgRDjQNa1_XIR8?authuser=0&hl=en&rclk=1,2026-05-21T20:44:34.136541
Height International Tutors,Tutor Academy,+923001201006,4.7,,"
B-Block Block B Satellite Town, Rawalpindi, 46000, Pakistan",33.6323021,73.0711093,https://www.google.com/maps/place/Height+International+Tutors/data=!4m7!3m6!1s0x38df952b43c39a4f:0xece7a1b370da1d1f!8m2!3d33.6323021!4d73.0711093!16s%2Fg%2F11tfw3yhyv!19sChIJT5rDQyuV3zgRHx3acLOh5-w?authuser=0&hl=en&rclk=1,2026-05-21T20:44:39.079910
Education Linkers Academy,Tutor Academy,+923335414876,5.0,,"
I-309 Committee Chowk, near Jama Masjid Noorani Sabri, Waris Khan, Rawalpindi, 46000, Pakistan",33.6144724,73.0632708,https://www.google.com/maps/place/Education+Linkers+Academy/data=!4m7!3m6!1s0x38df94bffc10a447:0xf75e69c1f2d8be04!8m2!3d33.6144724!4d73.0632708!16s%2Fg%2F11gc7jsm2s!19sChIJR6QQ_L-U3zgRBL7Y8sFpXvc?authuser=0&hl=en&rclk=1,2026-05-21T20:44:50.831368
